,Tweets,Polarity,Analysis,Companies Name,Date,Open ,Close,Name,Price
,indiancricketteam jaldi next odiseries mai phele matches jeeto and the 3rd match sanjusamson and,0,Neutral,,,,,,
,need think bcci about selection sanju samson can play better than rishabhpant17 sanjusamson indvsnz,0.5,Positive,,,,,,
,prakashb2292 one can beat him for the fitness fraud sala suryakumaryadav rishabhpant sanjusamson indvsnz,0,Neutral,,,,,,
,lavdeep19860429 you are wicketkeeper and you are doing such type saves unbelievable sanjusamson rishabhpant nzv,-0.125,Negative,,,,,,
,arjaksaini new edit sanju goosebumps guaranteed sanjusamson rishabhpant viratkohli sky indvsnz ausvseng bcci justice,0.136363636,Positive,,,,,,
,lavdeep19860429 hit likeif you want sanju samson that should get chance play justiceforsanjusamson sanjusamson bcci,0,Neutral,,,,,,
,bcci sanjusamson deserves more chances than klrahul rishabhpant17 indvsnz indvsnzt20,0.5,Positive,,,,,,
,dear champ love you odi series aaneka aur chaneka champ india stand with you sanjusamson indvsnz,0.5,Positive,,,,,,
,rajasthanroyals iamsanjusamson this scene will get see more iamsanjusamson get proper chance like rishabh,0.25,Positive,,,,,,
,bcci why sanjusamson not getting chances indvsnz sanjusamson,0,Neutral,,,,,,
,sit and enjoy this shot king virat kohli viratkohli kingkohli suryakumaryadav sanjusamson indvsnz,0.4,Positive,,,,,,
,cricuniverse what you think sanju samson should have been included the playing for todays t20i sanjusamson indvsnz,0,Neutral,,,,,,
,kottayamkiran this sanju samson emotion day day increasing the base sanjusamson sanju samson indvsnz,-0.8,Negative,,,,,,
,dharmrajgocher the current form sanjusamson far better than rishabhpant rishabh pant plays irresponsibly have lost many,0.275,Positive,,,,,,
,the current form sanjusamson far better than rishabhpant rishabh pant plays irresponsibly have lost,0.2,Positive,,,,,,
,congratulations indiancricketteam the special victory indvsnz hardikpandya7 bcci iamsanjusamson,0.357142857,Positive,,,,,,
,being sanju samson not easy sanjusamson india indvsnz cricket,-0.216666667,Negative,,,,,,
,tinku88972 this guy deserves place the playing sad looking him like this sanjusamson rishabhpant shreyasiyer isha,0,Neutral,,,,,,
,cricketbouncer india still have sanju samson waiting for his opportunity rishabhpant sanjusamson umranmalik nzvind nzvsind htt,0,Neutral,,,,,,
,imyogi26 love see that people are supporting sanju samson sanjusamson rishabhpant nzvind,0.375,Positive,,,,,,
,beinggnitish another day another match another ignorance please dont ruin his life bcci sanjusamson nzvind,0,Neutral,,,,,,
,iamsanjusamson still getting ignored whole country has lost respect towards indian cricket team and there,0.2,Positive,,,,,,
,cricpoints1 sanjusamson iamsanjusamson umranmalik rishabhpant nzvind biggest mistakeof sanju samson was letthat chhapri pand,0,Neutral,,,,,,
,indiasuperfans sanju samson has quite lot following hopefully will get game the series nzvind sanjusamson,-0.2,Negative,,,,,,
,aadityakarwa seeing present scenario looking difficult that deserving players can get chance sanjusamson rishabhpant,0.166666667,Positive,,,,,,
,praveenshekha sanju samson deserve place playing rishabhpant sanjusamson bcci,0,Neutral,,,,,,
,kenguvasandeep hello hardikpandya7 vvslaxman281 when can see iamsanjusamson final why partiality towards him sanjus,0,Neutral,,,,,,
,velmuruganlevi bcci still why you are not giving chance sanju samson iamsanjusamson and still rishab not playing wellthis,0,Neutral,,,,,,
,rishabhians17 who the most sympathy gainer sanju samson rishabh pant rishabhpant sanjusamson sanjusympathyfans,0.5,Positive,,,,,,
,arvi489 sanjusamson justiceforsanjusamson rishabhpant bcci give matches for pant just for trails bcci give pant another,0,Neutral,,,,,,
,rookietweet imrjangid sanjusamson doesnt perform few matches gets dropped rishabhpant doesnt perform few matches,-0.2,Negative,,,,,,
,notout82 feel for sanju sanjusamson nzvindonprime indvsnzlive rishabhpant siraj bhuvi suryakumaryadav,0,Neutral,,,,,,
,shubhankrmishra after klrahul who most overrated t20 batsman nzvsind rishabhpant sanjusamson,0.5,Positive,,,,,,
,santoshdube2007 rishabhpant should dropped bcci sanjusamson should get chances,0,Neutral,,,,,,
,cricketpage3 who best batsman between them like sanju samson retweet rishabh pant sanjusamson rishabhpant,1,Positive,,,,,,
,rishabhpant should dropped bcci sanjusamson should get chances,0,Neutral,,,,,,
,imrjangid sanjusamson doesnt perform few matches gets dropped rishabhpant doesnt perform few match,-0.2,Negative,,,,,,
,rj386 bcci waiting for lunt score they could give him more chances rishabhpant sanjusamson bcci,0.625,Positive,,,,,,
,itsmerrr9438 wish sanjusamson gets chance over format least else they could have allowed him participate vijayhaz,-0.3,Negative,,,,,,
,wish sanjusamson gets chance over format least else they could have allowed him participate,-0.3,Negative,,,,,,
,rishabhpant717 world best keeper for reason what keeping rishabh pant rishabhpant sanjusamson ishankishan suryakumary,1,Positive,,,,,,
,bcci still why you are not giving chance sanju samson iamsanjusamson and still rishab not playing wellt,0,Neutral,,,,,,
,hello hardikpandya7 vvslaxman281 when can see iamsanjusamson final why partiality towards him,0,Neutral,,,,,,
,ratnesh02339601 felling sad for man sanjusamson rishabhpant ishankishan bcci nzvindonprime,-0.5,Negative,,,,,,
,harshadvv1 bcci keep sprt our kid rishabhpant give him more chance and keep avoid talntd sanjusamson,0.5,Positive,,,,,,
,karmksanju this only possible india otherwise sanjusamson will 1st priority any world t2011 sanjusamson nzvsi,0,Neutral,,,,,,
,rishabhians17 twitter breaking picture before twitter dies riptwiter rishabhpant sanjusamson,0,Neutral,,,,,,
,delvindavis64 those poor form continue opportunities are rare for those brilliant form sanjusamson rishabhpant,0.266666667,Positive,,,,,,
,arjunshooter this fatso called rishabhpant being included team because his approach players like sanjusamson keep waiti,0,Neutral,,,,,,
,bcci those many matches iamsanjusamson compared many matches which rishab pant got less than,0.277777778,Positive,,,,,,
,foreverasimrias look what trending sanjusamson rishabhpant lunt shameonbcci,0,Neutral,,,,,,
,sriashutosh08 still waiting whenll sanju samson play for team india t20is inspite the rishabh pant sanjusamson rishabhpant,0,Neutral,,,,,,
,golutheroy same vibe sanjusamson rishabhpant atheistkrishna amitgujju iamsanjusamson sanjusamsonfp sanjufans1 sanjusamso,0,Neutral,,,,,,
,same vibe sanjusamson rishabhpant atheistkrishna amitgujju iamsanjusamson sanjusamsonfp sanjufans1,0,Neutral,,,,,,
,175of228 thank you lunt for your services t20i your waterboy services will missed rishabhpant sanjusamson nzvsind surya,0,Neutral,,,,,,
,bcci why iamsanjusamson not playing kid can clearly difference between who better for batsman rishabhpant,0.3,Positive,,,,,,
,bcci why loose talented sanjusamson why again rishabhpant,0.311538462,Positive,,,,,,
,sanju samson deserve place playing rishabhpant sanjusamson bcci,0,Neutral,,,,,,
,balaram1gb shame you bcci for the dirty politics that you playing against talented players like iamsanjusamson and promote play,0.05,Positive,,,,,,
,shame you bcci for the dirty politics that you playing against talented players like iamsanjusamson and prom,0.05,Positive,,,,,,
,itsprb who better t20i batter sanjusamson worldcup ishankishan rishabhpant shreyasiyer nzvsind,0.5,Positive,,,,,,
,withsanjusamson love for sanjusamson retweet for hardikpandya sanju hardik samson siraj ishankishan,0.5,Positive,,,,,,
,genxsoftinfo who the most sympathy gainer sanju samson rishabh pant rishabhpant sanjusamson sanjusympathyfans,0.5,Positive,,,,,,
,sanjussuperfan vimalwa how many more chances will played matches out only less rishabhpant sanjusamson,0.208333333,Positive,,,,,,
,whoab sanjusamson watching rishabhpant wasting opportunities over opportunities,0,Neutral,,,,,,
,who better t20i batter sanjusamson worldcup ishankishan rishabhpant shreyasiyer nzvsind,0.5,Positive,,,,,,
,why adamant establish rishabhpant and ishankishan t20 setup and ignoring sanjusamson till eternity,0.1,Positive,,,,,,
,vimalwa how many more chances will played matches out only less rishabhpant sanjusamson,0.208333333,Positive,,,,,,
,gokulrajvengad why not sanju samson bcci hardikpandya7 vvslaxman281 sanjusamson indiancricketteam sanju bccilive nzvsind,0,Neutral,,,,,,
,why not sanju samson bcci hardikpandya7 vvslaxman281 sanjusamson indiancricketteam sanju bccilive,0,Neutral,,,,,,
,rahnasahmad why india team dont get one chance sanjusamson rishabhpant always shown his unfit t20 matches ohhhh team mana,0,Neutral,,,,,,
,why india team dont get one chance sanjusamson rishabhpant always shown his unfit t20 matches ohhhh tea,0,Neutral,,,,,,
,one and only optiona sanju samson sanjusamson nzvind rishabhpant,0,Neutral,,,,,,
,most unlucky player the world iamsanjusamson sanjusamson indiancricket rishabhpant,0.5,Positive,,,,,,
,seeing present scenario looking difficult that deserving players can get chance sanjusamson,0.166666667,Positive,,,,,,
,rishabhpant has always been given top priority amp longer rope comparison the unfairly treated sanjusamson,0,Neutral,,,,,,
,this fatso called rishabhpant being included team because his approach players like sanjusamson keep,0,Neutral,,,,,,
,indvsnz iamsanjusamson umranmalik shreyasiyer bhuvneshwarkumar rishabhpant arshdeepsingh hardik every ind,0,Neutral,,,,,,
,uraddy well played bcci damad rishabhpant sanjusamson,0,Neutral,,,,,,
,extrapace who deserve more chances sanju samson rishabh pant rishabhpant sanjusamson teamindia samson,0.5,Positive,,,,,,
,one those most optimistic cricket fans india found bcci sanjusamson rishabhpant,0.5,Positive,,,,,,
,engrmht shanti people shiv tandav reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist,0,Neutral,,,,,,
,engrmht ram mandir 1st look reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist gmmtv2,0,Neutral,,,,,,
,engrmht pooh csv yellow food reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist gmmtv,0,Neutral,,,,,,
,engrmht sisterology fashion show reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist,0,Neutral,,,,,,
,engrmht tibet china conflict reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist gmmtv,0,Neutral,,,,,,
,engrmht vimal dunno dub reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist gmmtv2023,0,Neutral,,,,,,
,engrmht bollywood funny vfx reaction nzvsind argvsksa sanjusamson rishabhpant physiotherapist gmmtv2,0.25,Positive,,,,,,
,swetha24 sanjusamson ishankishan bcci rishabhpant indiancricketteam nzvsind ravishastri now sastri giving gyan but when,0,Neutral,,,,,,
,henry18vk who the best amp batsman for sanju samson for rishabh pant indvsnz sanjusamson rishabhpant,1,Positive,,,,,,
,rishabhpant17 iamsanjusamson far far better then you the most over weight and over ratted rishabhpant17 rishabhpant sanjusamson,0.3,Positive,,,,,,
,lavdeep19860429 hit like you want rishabh pant and sanju samson play together sanjusamson justiceforsanjusamson,0,Neutral,,,,,,
,not easy iamsanjusamson also knows very well that his role most the time will warm the ben,0.270833333,Positive,,,,,,
,rishabhpant bcci its high time now pant not deserve t20i team give him break sanjusamson shoul,0.16,Positive,,,,,,
,arvi14z why not sanju samson bcci hardikpandya7 vvslaxman281 sanjusamson indiancricketteam sanju bccilive nzvsind nzvind,0,Neutral,,,,,,
,only virat kohli fans can like this viratkohli kingkohli rishabhpant sanjusamson indvsnz nzvsind,0,Neutral,,,,,,
,rahulnaikm2 gotta feel for this manh true cricket fan shame for these acts from bcci sanju indvsnzlive sanjusamson,0.35,Positive,,,,,,
,iamsasidhar225 criccrazyjohns strategic reason pick iamsanjusamson for another series dont pick him playing for seri,0,Neutral,,,,,,
,msdianssb what wrong has iamsanjusamson done why not given chances like other players why bcci sanjusamson,-0.3125,Negative,,,,,,
,what wrong has iamsanjusamson done why not given chances like other players why bcci sanjusamson,-0.3125,Negative,,,,,,
,bcci please support him better than rishabh iamsanjusamson,0.5,Positive,,,,,,
,sanju why cant you argue with the team management for not giving any chance iamsanjusamson hardikpandya7,0,Neutral,,,,,,
,what hurts you today makes you stronger tomorrow iamsanjusamson bcci bccidomestic,0,Neutral,,,,,,
,shubhankrmishra bcci why sanjusamson,0,Neutral,,,,,,
,sreejithtv143 special thanks bcci for not forcing take primevideoin subscription you include sanjusamson would,0.278571429,Positive,,,,,,
,circleofcricket hardikpandya7 now realised dhoni did mistakebcs given chance pandya sanjusamson,0,Neutral,,,,,,
,bcci politics why not given chance sanju umran malik tripathi shame bcci amp management sanjusamson,0,Neutral,,,,,,
,sriks84 sanjusamson only player have this amount fan following who has been kept out indian team bcci politics and,0,Neutral,,,,,,
,nshetty77 iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 out context you replied,0,Neutral,,,,,,
,dravidsrihari hate towards sanjusamson unbelievable from bcci shameonbcci hardikpandya7 vvslaxman281 jayshah,-0.525,Negative,,,,,,
,sanjusamson only player have this amount fan following who has been kept out indian team bcci poli,0,Neutral,,,,,,
,mdimran11760347 bcci shame you bcci the next msd still waiting for chance sanjusamson,0,Neutral,,,,,,
,nshetty77 irajeeshnair iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 they talking about t20i matches,0,Neutral,,,,,,
,cheenkannii was iamsanjusamson would have retired from playing for bcci bcci one the most political organization,0.25,Positive,,,,,,
,bcci guys are very dramatic iamsanjusamson far far better than rishabhpant17 dont ever select players,0.034166667,Positive,,,,,,
,iamsasidhar225 rahulhbti08 criccrazyjohns iamsanjusamson bcci hardikpandya7 yes has potential and should,0,Neutral,,,,,,
,nshetty77 iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 miller against rcb the,0,Neutral,,,,,,
,how silly bcci keep rishabhpant17 over iamsanjusamson like seriosly gya iska nikalo isse,-0.5,Negative,,,,,,
,bcci hardikpandya7 why iamsanjusamson debarred from playing why are nonperformers getting lots chance,0,Neutral,,,,,,
,irajeeshnair iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 atleast before tweeting know tha,0,Neutral,,,,,,
,iamsasidhar225 nshetty77 rahulhbti08 criccrazyjohns iamsanjusamson bcci hardikpandya7 not leader but ver,0,Neutral,,,,,,
,shivshiv109 sanjusamson isnt the playing bcoz doesnt have tattooed wallpaper all around his body and wears thick chains,-0.3,Negative,,,,,,
,sanjusamson isnt the playing bcoz doesnt have tattooed wallpaper all around his body and wears thick,-0.3,Negative,,,,,,
,nshetty77 iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 how many games did rishabh pant,0.5,Positive,,,,,,
,why not iamsanjusamson why this bhuviofficial again bcci,0,Neutral,,,,,,
,bcci shame you bcci the next msd still waiting for chance sanjusamson,0,Neutral,,,,,,
,nshetty77 rahulhbti08 criccrazyjohns iamsanjusamson bcci hardikpandya7 bro without consistency cant,0,Neutral,,,,,,
,bcci indiatoday shame bcci whynotsanjusamson has the financial ability vis,0,Neutral,,,,,,
,hate towards sanjusamson unbelievable from bcci shameonbcci hardikpandya7 vvslaxman281 jayshah,-0.525,Negative,,,,,,
,sportskeeda bcci hardikpandya7 shame you for not selecting iamsanjusamson todays match hardik said,0,Neutral,,,,,,
,rahulhbti08 nshetty77 iamsasidhar225 criccrazyjohns iamsanjusamson bcci hardikpandya7 rohit has always been,0,Neutral,,,,,,
